"amt_ICU beds needed|Mitigated",date,dataKey,hospital_capacity,icu_capacity,"range_ICU beds needed|Mitigated",epi_week,"amt_Hospital beds needed|Mitigated","range_Hospital beds needed|Mitigated","amt_New Deaths|Mitigated","range_New Deaths|Mitigated","amt_Total Deaths|Mitigated","range_Total Deaths|Mitigated","amt_New Infectious|Mitigated","range_New Infectious|Mitigated","amt_Total Infectious|Mitigated","range_Total Infectious|Mitigated","amt_New Attack Rate|Mitigated","range_New Attack Rate|Mitigated","amt_Attack Rate|Mitigated","range_Attack Rate|Mitigated","amt_New Deaths per 10,000|Mitigated","range_New Deaths per 10,000|Mitigated","amt_Total Deaths per 10,000|Mitigated","range_Total Deaths per 10,000|Mitigated","amt_New Infectious per 10,000|Mitigated","range_New Infectious per 10,000|Mitigated","amt_Total Infectious per 10,000|Mitigated","range_Total Infectious per 10,000|Mitigated"
9.15216116362543,2020-03-19,"Total Infectious per 10,000|Mitigated",23227,3132,0|15.4459851477966,2020-12,39.5454196156398,0.997139654922885|55.8507349332487,0,0|0,0,0|0,0,0|0,0,0|0,0,0|0,0,0|0,0,0|0,0,0|0,0,0|0,0,0|0
403.684324488027,2020-04-28,"Hospital beds needed|Mitigated",23227,3132,283.280637930228|577.499041585545,2020-18,1649.83770494901,1378.1673177961|2159.80852597052,34.6613998098456,28.6099561242676|44.9455754146164,721.248930109304,565.153808104116|886.740811444659,6224.59514274189,5159.03761394853|7352.7991585025,201788.996927215,170119.914586351|244536.664781078,0.000649763173606518,0.000538533442886375|0.000767532346531927,0.0210640300349795,0.0177582080537701|0.0255263058444177,0.0361817927521773,0.0298649076152746|0.0469170750085251,0.752885903486558,0.589943801176736|0.925636946014936,6.49763173606518,5.38533442886375|7.67532346531927,210.640300349795,177.582080537701|255.263058444177
405.311892166138,2020-04-29,"Hospital beds needed|Mitigated",23227,3132,287.529795670599|584.719466905383,2020-18,1656.20840766075,1369.71261196774|2156.87653542295,34.948635829299,28.3178498367011|43.7332662394988,756.197565938603,598.030953831763|928.933602459072,6162.80447613711,5151.16421124909|7209.89804258684,207951.801403352,175631.970637517|250587.841911349,0.000643313067421026,0.000537711566602415|0.000752615411299997,0.0217073431024006,0.0183335918258503|0.0261579665333551,0.0364816281363175,0.0295599883328359|0.0456515889183411,0.789367531622876,0.624263075052771|0.96968048806732,6.43313067421026,5.37711566602415|7.52615411299997,217.073431024006,183.335918258503|261.579665333551
407.153211303978,2020-04-30,"Hospital beds needed|Mitigated",23227,3132,298.651689307284|568.245346385716,2020-18,1660.80627586957,1380.88111815963|2107.66473468015,34.7149183629398,28.6793645419469|43.3851221192522,790.912484301543,629.699930617186|971.868317618453,6103.30981309136,5076.41901726582|7198.22077713394,214055.111216443,181224.7442281|256322.138365032,0.000637102632816563,0.000529909183742056|0.000751396463418933,0.0223444457352171,0.0189174014125215|0.0267565491843874,0.0362376588512694,0.0299373605744022|0.0452881737511592,0.825605190474146,0.657321184679325|1.01449849813884,6.37102632816563,5.29909183742056|7.51396463418933,223.444457352171,189.174014125215|267.565491843874
407.55975061311,2020-05-01,"Hospital beds needed|Mitigated",23227,3132,314.0574730012|575.463701095587,2020-18,1662.1950189227,1368.24007087941|2094.419585034,34.675526697095,28.3935590395743|44.9427120497981,825.588010998638,661.193010436425|1016.81102966825,6048.62294811819,4887.29291916575|7073.83288069051,220103.734164562,186697.914222638|261916.382505973,0.000631394067018353,0.000510166988322871|0.000738412056803257,0.0229758398022355,0.0194887260085453|0.027340512276539,0.0361965393033695,0.0296390184557628|0.0469140860446345,0.861801729777516,0.690195681768268|1.06141258418347,6.31394067018353,5.10166988322871|7.38412056803257,229.758398022355,194.887260085453|273.40512276539
408.422522529342,2020-05-02,"Hospital beds needed|Mitigated",23227,3132,319.076587703234|563.409745643757,2020-18,1661.0163605314,1370.53389758969|2096.30617491155,34.6457650213867,28.5238885910966|43.5845898080402,860.233776020025,691.900063141727|1060.39561947629,6000.00870002994,4955.23630814173|6955.52383318654,226103.742864591,192010.849108427|267713.115798582,0.000626319399928214,0.000517259355140992|0.000726062199437484,0.0236021592021637,0.0200433242359626|0.0279456124853692,0.0361654721569662,0.0297750648026656|0.0454963909211546,0.897967201934482,0.722249673329736|1.10690897510462,6.26319399928214,5.17259355140992|7.26062199437484,236.021592021637,200.433242359626|279.456124853692
408.627637457877,2020-05-03,"Hospital beds needed|Mitigated",23227,3132,319.920059330249|566.867825441656,2020-19,1661.97520899332,1370.57207205301|2085.37728142538,34.3951953065583,28.4195554517351|42.8714657042682,894.628971326582,721.481492890691|1103.26708518056,5958.49784079907,4921.48626003003|6919.54930736901,232062.240705391,197470.988129411|274475.348045877,0.000621986230137334,0.000513736308602615|0.000722306947645495,0.0242241454323011,0.0206132885753694|0.028651497669049,0.0359039114138448,0.0296661551785225|0.0447519862326304,0.933871113348325,0.753128667437356|1.15166096133725,6.21986230137334,5.13736308602615|7.22306947645495,242.241454323011,206.132885753694|286.51497669049
407.780598169734,2020-05-04,"Hospital beds needed|Mitigated",23227,3132,319.441427233371|558.079236309206,2020-19,1657.24175815103,1365.79050270393|2070.90021562579,34.1954614961344,28.2375923709924|42.3313920252415,928.824432822718,751.656863390655|1144.99181513756,5918.18679226515,4756.92862757708|6905.08890350668,237980.427497656,202819.896828565|281269.195784513,0.000617778304284141,0.000496558727241604|0.000720797477922605,0.0248419237365852,0.0211716419802083|0.0293606830805376,0.0356954164490134,0.0294762104413768|0.0441882226791486,0.969566529797341,0.784627655003915|1.19521591123042,6.17778304284141,4.96558727241604|7.20797477922605,248.419237365852,211.716419802083|293.606830805376
408.292098621687,2020-05-05,"Hospital beds needed|Mitigated",23227,3132,321.421064890575|538.193230411549,2020-19,1653.40362110409,1350.74501712649|2067.95714657563,33.9968792058786,27.0339656458517|42.8301451327875,962.821312028596,780.50919556863|1187.82196027034,5855.57519139105,4604.98539218264|6807.936411125,243836.002689047,208056.741289854|287714.342791688,0.000611242503713082,0.000480697917570624|0.000710656077506016,0.0254531662402983,0.0217182974009739|0.0300334688726587,0.0354881235148069,0.0282197876494834|0.0447088531692828,1.00505465331215,0.814745570293186|1.2399247643997,6.11242503713082,4.80697917570624|7.10656077506016,254.531662402983,217.182974009739|300.334688726587
407.417123469704,2020-05-06,"Hospital beds needed|Mitigated",23227,3132,319.93913905461|533.050135832429,2020-19,1647.48519965153,1334.84414717602|2037.34418713062,33.9387184967201,26.5215060976351|41.6038507495148,996.760030525317,809.080515059609|1226.39198507883,5829.53184525068,4538.80306130272|6938.33961419019,249665.534534298,213220.544611127|294135.529087418,0.000608523932167231,0.000473789381294276|0.00072426840041683,0.0260616901724655,0.0222573283189642|0.0307037534920041,0.0354274116354068,0.0276848494972689|0.0434287684216342,1.04048206494755,0.84457014651198|1.28018663067524,6.08523932167231,4.73789381294276|7.2426840041683,260.616901724655,222.573283189642|307.037534920041
406.17076676519,2020-05-07,"Hospital beds needed|Mitigated",23227,3132,321.785853836967|540.532759150883,2020-19,1642.31185829469,1337.99704902492|2036.6542910886,33.7978203149646,26.5497485864423|42.2261058068422,1030.55785084028,839.745817458562|1265.66443626352,5805.02463742913,4510.9109500463|6718.91651941711,255470.559171727,218314.993474244|300433.259803418,0.000605965712593877,0.00047087782378524|0.00070136361012078,0.0266676558850594,0.022789119573683|0.0313611510259335,0.035280333074258,0.0277143308189245|0.0440783181699632,1.07576239802181,0.876580556425276|1.32118173466498,6.05965712593877,4.7087782378524|7.0136361012078,266.676558850594,227.89119573683|313.611510259335
404.247131446597,2020-05-08,"Hospital beds needed|Mitigated",23227,3132,320.241210723646|526.062660253155,2020-19,1636.15646904794,1338.0390368311|2047.29643697998,33.4370003894204,26.1101233471294|41.4627867010656,1063.9948512297,868.970756262055|1303.15315079888,5764.59358078132,4287.82632608604|6619.95361135492,261235.152752508,223327.302567714|306671.241930262,0.000601745259523869,0.000447590819582846|0.00069103322690111,0.0272694011445832,0.0233123365522952|0.032012311618822,0.0349036860883163,0.0272554217908786|0.0432815167181897,1.11066608411013,0.907087422414071|1.36031485990819,6.01745259523869,4.47590819582846|6.9103322690111,272.694011445832,233.123365522952|320.12311618822
402.283369551143,2020-05-09,"Hospital beds needed|Mitigated",23227,3132,320.325106769858|519.550947978161,2020-19,1629.05727196887,1333.67650100689|2033.18578055386,33.3182756397734,26.8389822178412|39.9709884579022,1097.31312686948,898.909620335532|1342.76853010551,5748.59509982858,4195.79857657678|6612.67492606987,266983.747852337,228244.113138574|312895.459141951,0.000600075235447065,0.000437984372704011|0.000690273431036151,0.0278694763800303,0.0238255847824663|0.0326620353415607,0.0347797535780933,0.0280162514385661|0.0417242820087343,1.14544583768822,0.938339529400081|1.40166793427145,6.00075235447065,4.37984372704011|6.90273431036151,278.694763800303,238.255847824663|326.620353415607
401.610232065176,2020-05-10,"Hospital beds needed|Mitigated",23227,3132,311.653673454495|524.797834510578,2020-20,1623.68566996883,1312.70755917166|2012.25089133827,32.9555547324851,25.8108686384368|40.4779681531619,1130.26868160196,928.175739841141|1378.20620192388,5716.97672909577,4173.02472715952|6554.87722493445,272700.724581432,233158.438174424|319062.299043426,0.000596774707068834,0.000435607092200901|0.000684240136202397,0.0284662510870991,0.0243385735565477|0.0333057696525669,0.0344011222254536,0.0269430405278763|0.0422534999388837,1.17984695991367,0.968889382447609|1.43866004954626,5.96774707068834,4.35607092200901|6.84240136202397,284.662510870991,243.385735565477|333.057696525669
400.536387339703,2020-05-11,"Hospital beds needed|Mitigated",23227,3132,309.840461357566|523.072591544406,2020-20,1615.40559959173,1296.71903575848|1981.93252033882,32.8988580362665,26.9580492854333|40.2609382314041,1163.16753963823,956.186158225682|1414.1914068443,5695.30200441644,4038.55829920551|6746.44702323791,278396.026585849,238136.039910529|325189.898380632,0.000594512160257077,0.000421570623809409|0.000704237420725868,0.0290607632473563,0.0248581675585402|0.033945407781735,0.0343419385766809,0.028140541282221|0.0420269501834456,1.21418889849036,0.998128454108049|1.47622371499885,5.94512160257077,4.21570623809409|7.04237420725868,290.607632473563,248.581675585402|339.45407781735
399.307439157767,2020-05-12,"Hospital beds needed|Mitigated",23227,3132,317.389366343077|514.519812929173,2020-20,1606.3161540107,1271.69183992886|1962.23154440016,32.6474444670264,25.7674023141927|39.5189779104845,1195.81498410525,984.98611097233|1451.7149646833,5684.49978077682,4011.30703023586|6561.29697111541,284080.526366626,242964.495299856|331138.437976121,0.000593384554854134,0.000418725961529458|0.000684910270493325,0.0296541478022104,0.0253621927080385|0.0345663545063419,0.0340794969641888,0.0268976675901378|0.0412524444015347,1.24826839545454,1.02819169238661|1.5153932119177,5.93384554854134,4.18725961529458|6.84910270493325,296.541478022104,253.621927080385|345.663545063419
397.935357819123,2020-05-13,"Hospital beds needed|Mitigated",23227,3132,311.167493577418|514.637867309584,2020-20,1599.00365548425,1276.83813263983|1943.50318344548,32.3865829161914,25.7560758763729|39.4103036784526,1228.20156702144,1014.07224614766|1487.62529302904,5665.22814686172,3823.53121213494|6745.37530024192,289745.754513487,247691.137641213|336911.009460471,0.000591372858072881,0.000399124716999027|0.000704125547404128,0.0302455206602832,0.0258555899584291|0.0351689325506208,0.0338071929423921,0.0268858443277173|0.0411390032663684,1.28207558839694,1.05855366624366|1.55287871639808,5.91372858072881,3.99124716999027|7.04125547404128,302.455206602832,258.555899584291|351.689325506208
396.163338091266,2020-05-14,"Hospital beds needed|Mitigated",23227,3132,312.752800392424|506.483616169893,2020-20,1591.02606784195,1255.89287019507|1947.34326940265,32.0740991493084,25.6062385527285|38.8976600838127,1260.27566617075,1043.00914745342|1522.02749312136,5658.42944435358,3783.36371624159|6718.68285238288,295404.183957841,252500.150114876|342616.619650576,0.000590663165889406,0.000394931776091389|0.000701339218456704,0.0308361838261727,0.0263575855316583|0.0357645207454301,0.0334810023397676,0.0267294345167926|0.0406038729946902,1.3155565907367,1.08875986021388|1.58878993985668,5.90663165889406,3.94931776091389|7.01339218456704,308.361838261727,263.575855316583|357.645207454301
393.970775334418,2020-05-15,"Hospital beds needed|Mitigated",23227,3132,307.953099521406|507.802133200431,2020-20,1582.38069595781,1244.16359243523|1954.17857341392,32.248003115115,25.117726504898|38.9984134815322,1292.52366928587,1071.01826633975|1556.36017368118,5643.07588677401,3758.53618090673|6847.24326490963,301047.259844615,257210.501726117|348184.082056955,0.000589060463051667,0.0003923401186772|0.000714759179069073,0.0314252442892243,0.0268492822511294|0.0363456881883154,0.033662534455727,0.0262194943017836|0.0407090458548563,1.34921912519243,1.11799757537472|1.62462859436738,5.89060463051667,3.923401186772|7.14759179069073,314.252442892243,268.492822511294|363.456881883154
392.052345710284,2020-05-16,"Hospital beds needed|Mitigated",23227,3132,308.058000018333|499.182742950827,2020-20,1575.53302327793,1254.68743974208|1946.88343501342,31.8131443063561,25.1178459389926|38.315018839418,1324.33681359222,1098.08871705585|1590.39694020253,5642.0514174244,3690.25522506267|6900.67418482983,306689.311262039,261999.201680178|353621.993690643,0.000588953522368683,0.0003852125144638|0.000720336641265398,0.032014197811593,0.0273491574732519|0.0369133322904409,0.033208600933674,0.0262196189747536|0.0399956746856429,1.38242772612611,1.14625544848115|1.66015835482096,5.88953522368683,3.852125144638|7.20336641265398,320.14197811593,273.491574732519|369.133322904409
391.19958412772,2020-05-17,"Hospital beds needed|Mitigated",23227,3132,302.753130105119|510.694473391511,2020-21,1568.06880507968,1252.64016790725|1915.51215577468,31.8438587458458,25.0235094439013|37.998585225806,1356.18067233807,1126.29719325004|1623.16989244058,5654.96620369447,3671.23761757754|7048.56071029884,312344.277465734,266646.371882956|359079.409591137,0.000590301650611702,0.000383227334590961|0.000735773985529375,0.0326044994622047,0.0278342589119804|0.0374830123730613,0.0332406626360349,0.0261211444892139|0.0396653609796085,1.41566838876214,1.17570126558929|1.69436886484824,5.90301650611702,3.83227334590961|7.35773985529375,326.044994622047,278.342589119804|374.830123730613
389.352786697417,2020-05-18,"Hospital beds needed|Mitigated",23227,3132,307.35466957608|509.941613079328,2020-21,1561.09004297469,1261.51462259365|1881.17252702375,31.5059569380105,24.8581358489713|38.8246017276444,1387.68662927608,1154.52782975546|1655.53428563253,5653.35637618132,3570.44546409296|7107.46179563264,317997.633841915,271221.609106807|364466.0824225,0.000590133606488363,0.000372706002998955|0.000741922458684289,0.0331946330686931,0.0283118515248973|0.0380453078402882,0.0328879390516224,0.0259485169216238|0.0405276099956135,1.44855632781376,1.20517021505194|1.72815289473293,5.90133606488363,3.72706002998955|7.41922458684289,331.946330686931,283.118515248973|380.453078402883
387.665890596041,2020-05-19,"Hospital beds needed|Mitigated",23227,3132,303.168441536696|500.3472996116,2020-21,1554.06176731136,1242.32248580767|1876.83117783315,31.4810188250336,23.7142862730091|38.3113355568323,1419.16764810111,1182.10283074282|1687.74256694551,5660.53421969058,3527.09645801864|7166.53265625807,323658.168061606,275999.825087985|369839.573483035,0.000590882875841835,0.000368180955648304|0.000748088654073303,0.0337855159445349,0.0288106323626724|0.0386062273097112,0.0328619070494438,0.0247544933529226|0.0399918298389866,1.48141823486321,1.2339547700999|1.76177396502332,5.90882875841835,3.68180955648304|7.48088654073303,337.855159445349,288.106323626724|386.062273097112
384.863804463187,2020-05-20,"Hospital beds needed|Mitigated",23227,3132,295.78847815573|493.684660887172,2020-21,1547.0543721306,1219.26532160625|1871.64366099025,31.162314413843,24.0005762274963|37.8921975392576,1450.32996251496,1209.0401013996|1717.67337599634,5659.69231707389,3590.78105868444|7329.89384847279,329317.860378679,280628.716309196|375056.966040158,0.000590794992645652,0.00037482876282123|0.00076514134332673,0.0343763109371805,0.02929382572404|0.0391508522159303,0.0325292229392185,0.0250533411737583|0.0395543066873065,1.51394745780242,1.26207362131653|1.79301766365993,5.90794992645652,3.7482876282123|7.6514134332673,343.763109371805,292.9382572404|391.508522159303
383.262304774054,2020-05-21,"Hospital beds needed|Mitigated",23227,3132,290.26802196194|490.455416002686,2020-21,1540.83640482187,1214.1828856325|1850.81084122577,30.9611020085642,23.5376574008605|37.8123962241815,1481.29106452352,1236.07558156049|1747.60803427923,5684.17311800371,3585.23610917815|7439.20711888146,335002.033496684,285225.451706107|380064.202102331,0.00059335045569824,0.000374249945419282|0.000776552163768742,0.0349696613928788,0.0297736624541779|0.0396735396389908,0.0323191845222214,0.0245701168049127|0.0394710049551412,1.54626664232465,1.29029498991396|1.82426538037192,5.9335045569824,3.74249945419282|7.76552163768742,349.696613928788,297.736624541779|396.735396389908
382.334058338242,2020-05-22,"Hospital beds needed|Mitigated",23227,3132,279.825923572605|484.445782281936,2020-21,1537.35908087937,1202.73139435787|1817.01504584416,30.8663601274308,24.1925046688117|37.5300261830233,1512.15742465095,1264.95236890991|1777.04376013859,5704.73877942503,3459.55688928531|7581.59239281023,340706.772276109,289843.109166845|385035.539740945,0.000595497231372159,0.000361130742177738|0.000791415252104804,0.035565158624251,0.0302556831635595|0.0401924797543012,0.0322202868687242,0.0252536883935769|0.0391762489913123,1.57848692919337,1.32043843308007|1.85499227941223,5.95497231372159,3.61130742177738|7.91415252104804,355.65158624251,302.556831635595|401.924797543012
380.336321084437,2020-05-23,"Hospital beds needed|Mitigated",23227,3132,275.379234688874|477.597123505255,2020-21,1531.80036021423,1214.15279972576|1789.4044786812,30.8271374148532,23.8486210943849|36.8288148377503,1542.98456206581,1293.83818496723|1808.20208577484,5724.98290960609,3642.42491485036|7686.10647235097,346431.755185715,294469.612087658|389984.298388906,0.000597610443552502,0.000380219679838342|0.000802325102215801,0.0361627690678035,0.0307386272188098|0.0407090629297165,0.0321793436850835,0.0248947206574483|0.0384442796043479,1.61066627287845,1.35059130099068|1.88751733860951,5.97610443552502,3.80219679838342|8.02325102215801,361.627690678035,307.386272188098|407.090629297165
379.978422756873,2020-05-24,"Hospital beds needed|Mitigated",23227,3132,277.043687307945|477.067223536643,2020-22,1527.90971446517,1189.17788708526|1789.78660058392,30.5371077671795,23.6698211166238|36.9464378733137,1573.52166983298,1321.86443033613|1836.59648318592,5736.17635634545,3543.3641133966|7872.01435811135,352167.93154206,299114.457150899|394805.881548264,0.000598778887332407,0.000369879077878446|0.000821731359985191,0.0367615479551359,0.0312234859445569|0.0412123707117632,0.0318765921325875,0.0247080777701172|0.0385670620747323,1.64254286501104,1.37984689387274|1.91715723221124,5.98778887332407,3.69879077878446|8.21731359985191,367.615479551359,312.234859445569|412.123707117632
378.837318586682,2020-05-25,"Hospital beds needed|Mitigated",23227,3132,279.915332275826|475.479388792719,2020-22,1523.24878723108,1171.19465204499|1781.8902187251,30.6602772455809,23.8147849566914|37.0203469966385,1604.18194707857,1351.11397613738|1864.08074674529,5776.90612139373,3570.47093434253|8133.77686104371,357944.837663454,303645.862449035|399492.36238483,0.000603030521501558,0.000372708661747004|0.000849055809324653,0.0373645784766375,0.0316965030998731|0.0417015756466357,0.0320051643358268,0.0248594003262362|0.0386442131591462,1.67454802934687,1.41037944622441|1.94584706971079,6.03030521501558,3.72708661747004|8.49055809324653,373.645784766375,316.965030998731|417.015756466357
377.714460156549,2020-05-26,"Hospital beds needed|Mitigated",23227,3132,274.075481302979|468.252705457841,2020-22,1522.43657289394,1180.87896948496|1790.71885080894,30.2711161030369,23.7278473703849|36.7031231636006,1634.4530631816,1376.90278263602|1892.66151634228,5793.92009284563,3572.64840551074|8152.5079061961,363738.757756299,308107.135672389|406813.677363684,0.000604806548991335,0.00037293596015666|0.000851011075982819,0.0379693850256287,0.0321621994193056|0.0424658214725157,0.0315989329694084,0.0247686492963477|0.0383130745713801,1.70614696231628,1.43729945687541|1.97568151055648,6.04806548991335,3.7293596015666|8.51011075982819,379.693850256287,321.621994193056|424.658214725157
376.368521524872,2020-05-27,"Hospital beds needed|Mitigated",23227,3132,276.341910019266|469.680894415218,2020-22,1519.98026699435,1153.98884212343|1758.84470153189,30.2575080491906,23.8101002485276|36.6473702631332,1664.71057123079,1405.53025736274|1920.57327210443,5824.24945854081,3595.69400968877|8362.76861960334,369563.00721484,312573.770136024|415176.445983288,0.000607972522754392,0.000375341608165086|0.000872959438132535,0.0385773575483831,0.0326284553793925|0.0433387809106482,0.031584728009807,0.0248545101273169|0.0382548761171598,1.73773169032608,1.4671826515318|2.00481759184217,6.07972522754392,3.75341608165086|8.72959438132535,385.773575483831,326.284553793925|433.387809106482
375.284196259843,2020-05-28,"Hospital beds needed|Mitigated",23227,3132,274.83959332063|464.227928991389,2020-22,1518.15043692608,1160.25241383854|1777.08863107785,30.3928575633224,23.5070816798029|35.8765036191895,1695.10342879412,1433.80689604448|1948.3825152234,5888.43061779422,3564.53441466686|8392.33541788548,375451.437832634,316943.190509014|423568.781401173,0.000614672163898261,0.000372088969738739|0.000876045810216925,0.0391920297122814,0.033084563509041|0.0442148267208652,0.0317260145157269,0.0245381999057504|0.0374501960608508,1.76945770484181,1.49669962101727|2.03384666385442,6.14672163898261,3.72088969738739|8.76045810216925,391.920297122814,330.84563509041|442.148267208652
376.218299358312,2020-05-29,"Hospital beds needed|Mitigated",23227,3132,275.628608625217|457.823265067594,2020-22,1519.61622208885,1151.88337777058|1771.08006183311,30.2643825652194,23.4891878191527|36.7342776953783,1725.36781135933,1460.84920242977|1976.14683056296,5902.5985352147,3443.02840527883|8775.22887260788,381354.03636785,321333.72067188|432344.010273781,0.000616151102009964,0.000359405392982058|0.000916014685394886,0.0398081808142914,0.0335428752139822|0.0451308414062601,0.0315919040706583,0.02451952114606|0.0383455956703045,1.80104960891247,1.52492811526566|2.06282883736828,6.16151102009964,3.59405392982058|9.16014685394886,398.081808142914,335.428752139822|451.308414062601
375.821657293819,2020-05-30,"Hospital beds needed|Mitigated",23227,3132,265.497011824271|451.584282472103,2020-22,1518.35562891485,1135.08138140455|1786.45802162084,30.2687959996092,22.9971817000166|36.2573485511996,1755.63660735894,1488.05482144837|2003.7913118285,5956.84260839796,3436.75789124451|8895.18929919359,387310.878976247,325625.688853156|441239.199572975,0.000621813446360504,0.000358750836499966|0.000928536924303292,0.0404299942606519,0.0339908983869811|0.0460593783305634,0.0315965110966091,0.0240059335952673|0.0378477464332045,1.83264612000908,1.55332708571769|2.09168592038796,6.21813446360504,3.58750836499966|9.28536924303292,404.299942606519,339.908983869811|460.593783305634
374.736390098029,2020-05-31,"Hospital beds needed|Mitigated",23227,3132,271.533794251272|463.924693601485,2020-23,1515.50054409395,1136.64423673352|1822.42275475874,30.2097659619924,22.9978351994268|37.6057688885603,1785.84637332093,1515.69631558398|2034.87108527839,5993.93270790742,3312.69240823025|9050.73003655665,393304.811684154,329495.05951361|450289.929609531,0.00062568514889119,0.000345800085466403|0.000944773264308789,0.0410556794095431,0.0343948081196691|0.0470041515948721,0.0315348917563943,0.0240066157598756|0.039255314086469,1.86418101176547,1.58218105057952|2.12412898177376,6.2568514889119,3.45800085466403|9.44773264308789,410.556794095431,343.948081196691|470.041515948721
374.191808767752,2020-06-01,"Hospital beds needed|Mitigated",23227,3132,265.099485901625|469.135383994394,2020-23,1517.20788093535,1132.32818875107|1846.72512075294,30.2416642547001,22.1529870270529|38.9399694377986,1816.08803757563,1543.656524583|2068.43372449128,6052.00578034007,3252.95070412927|9346.03681583948,399356.817464495,333207.23251193|459635.966425371,0.000631747188747536,0.000339563863131754|0.000975599280410104,0.0416874265982907,0.0347823085519145|0.0479797508752823,0.0315681892406919,0.0231247090380586|0.0406480382126501,1.89574920100616,1.61136771046228|2.15916381772612,6.31747188747536,3.39563863131754|9.75599280410104,416.874265982907,347.823085519145|479.797508752823
373.946567020504,2020-06-02,"Hospital beds needed|Mitigated",23227,3132,247.807244629624|474.589351813471,2020-23,1517.40060938272,1133.29341566664|1875.25610540819,30.3361966815379,21.7480830432014|38.8877969916384,1846.42423425717,1571.05028460758|2101.23578154244,6099.75140751888,3209.12729231228|9465.29227029523,405456.568872013,336975.866271562|469101.258695666,0.00063673118361469,0.000334989294266231|0.000988047929804983,0.0423241577819053,0.0351757027206379|0.0489677988050872,0.0316668682523582,0.0227020442839339|0.0405935772663324,1.92741606925852,1.63996307456614|2.19340470922448,6.3673118361469,3.34989294266231|9.88047929804983,423.241577819053,351.757027206379|489.677988050872
373.881689922929,2020-06-03,"Hospital beds needed|Mitigated",23227,3132,246.884399406267|479.740644154706,2020-23,1517.91191688919,1116.90619518137|1888.52841474703,30.3074593800835,21.0149132739884|38.4375746922665,1876.73169363726,1601.93565501365|2132.57453517545,6145.04947217011,3122.15482358428|9763.78950567864,411601.618344183,340754.989246562|478595.967173485,0.000641459686203383,0.000325910550026457|0.00101920698618179,0.0429656174681087,0.0355701918209529|0.0499589173873472,0.0316368704135177,0.0219367146438341|0.0401236063471643,1.95905293967204,1.67220320558327|2.22611811073976,6.41459686203383,3.25910550026457|10.1920698618179,429.656174681087,355.701918209529|499.589173873472
372.570722280426,2020-06-04,"Hospital beds needed|Mitigated",23227,3132,244.060820117275|490.196701257097,2020-23,1517.97403353389,1104.48356719961|1962.41825455262,30.2732848034391,21.3301194914266|38.8060784729899,1907.00497844069,1630.04049351714|2165.23007706214,6201.38424101938,3121.34083816863|10001.0151557412,417803.002585203,344484.128947874|488349.23936606,0.000647340270779967,0.000325825581006816|0.00104397012140758,0.0436129577388887,0.035959463346503|0.0509770265089156,0.0316011967980167,0.0222657471150012|0.0405082742340839,1.99065413647005,1.7015408390212|2.26020606031007,6.47340270779967,3.25825581006816|10.4397012140758,436.129577388887,359.59463346503|509.770265089156
371.980946631705,2020-06-05,"Hospital beds needed|Mitigated",23227,3132,245.613123421305|489.196887878117,2020-23,1517.63073229998,1092.57675107207|2014.79643175569,30.2964835821686,21.4525107534669|40.0087581343717,1937.30146202286,1658.41161766266|2195.67147813743,6269.35958820967,3102.61816575006|10347.4184091743,424072.362173413,348262.204623326|498290.215730369,0.000654435973601518,0.000323871188348319|0.0010801299152796,0.0442673937124902,0.0363538431229724|0.0520147293961069,0.0316254131715244,0.022393506966078|0.0417637084200689,2.02227954964158,1.73115643849528|2.29198274765779,6.54435973601518,3.23871188348319|10.801299152796,442.673937124902,363.538431229724|520.147293961069
370.420135094408,2020-06-06,"Hospital beds needed|Mitigated",23227,3132,252.529424350386|492.460442076543,2020-23,1518.57041112935,1068.14917159295|2024.61047696682,30.3845706128044,20.7629289201802|40.3984812167225,1967.68603263567,1687.77489522021|2227.79259784541,6332.26585093918,2921.3020550674|10687.5479144063,430404.628024352,351820.790440793|508588.727137796,0.000661002532867386,0.000304944249519128|0.00111563481506645,0.0449283962453576,0.0367253111399735|0.0530897540847913,0.0317173640651439,0.0216736772097923|0.0421705263753077,2.05399691370672,1.76180771135041|2.32551283307321,6.61002532867386,3.04944249519128|11.1563481506645,449.283962453576,367.253111399735|530.897540847913
370.909351739664,2020-06-07,"Hospital beds needed|Mitigated",23227,3132,269.850478967869|504.187816266354,2020-24,1520.26430796806,1056.26024969909|2042.04982775824,30.4983760972446,20.2132771235454|40.8489374311611,1998.18440873291,1716.7631943088|2258.27452409172,6396.69455568735,2851.48333732404|10673.2394631245,436801.322580039,355404.802038259|518985.250255823,0.000667728014398076,0.000297656123853483|0.00111414120712873,0.0455961242597557,0.0370994332630047|0.0541750098646021,0.0318361615307589,0.0210999154026868|0.0426407414700287,2.08583307523748,1.79206755762365|2.35733182319426,6.67728014398076,2.97656123853483|11.1414120712873,455.961242597557,370.994332630047|541.750098646021
